host_time_s,sequence,uptime_us,dt_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,flags,checksum_ok,lost_total
783045.882353,54940,,1000,-913,419,79,-1.125,-2.688,-5.125,0,1,0
783045.882353,54941,,1000,-913,417,78,0.562,-0.188,-5.688,0,1,0
783045.882353,54942,,1000,-913,412,80,1.125,-0.562,0.375,0,1,0
783045.882353,54943,,1000,-917,419,79,0.062,1.062,2.000,0,1,0
783045.882353,54944,,1000,-910,415,84,-0.438,-1.312,-2.000,0,1,0
783045.882353,54945,,1000,-913,413,77,0.688,-0.875,0.500,0,1,0
783045.882353,54946,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.882353,54947,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.882353,54948,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.882353,54949,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54950,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54951,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54952,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54953,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54954,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54955,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54956,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54957,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54958,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.890629,54959,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.896441,54960,,1000,-915,416,79,0.562,-0.375,-1.375,0,1,0
783045.896441,54961,,1000,-912,415,81,0.438,-0.812,-2.312,0,1,0
783045.896441,54962,,1000,-912,415,81,0.438,-0.812,-2.312,0,1,0
783045.896441,54963,,1000,-912,415,81,0.438,-0.812,-2.312,0,1,0
783045.896441,54964,,1000,-912,415,81,0.438,-0.812,-2.312,0,1,0
783045.896441,54965,,1000,-912,415,80,0.375,-0.375,-0.688,0,1,0
783045.896441,54966,,1000,-912,415,80,0.375,-0.375,-0.688,0,1,0
783045.896441,54967,,1000,-912,415,80,0.375,-0.375,-0.688,0,1,0
783045.896441,54968,,1000,-913,410,80,0.000,-0.875,-1.812,0,1,0
783045.896441,54969,,1000,-912,417,84,0.938,0.188,-1.750,0,1,0
783045.905059,54970,,1000,-913,420,77,0.188,-0.812,-1.562,0,1,0
783045.905059,54971,,1000,-913,422,76,0.625,-2.125,-3.438,0,1,0
783045.905059,54972,,1000,-914,417,80,1.375,1.125,-1.312,0,1,0
783045.905059,54973,,1000,-914,418,80,-0.625,-0.562,-0.500,0,1,0
783045.905059,54974,,1000,-913,414,84,2.250,-0.188,-4.688,0,1,0
783045.905059,54975,,1000,-912,419,80,0.312,-0.250,-4.125,0,1,0
783045.905059,54976,,1000,-914,414,76,1.250,-0.812,-4.062,0,1,0
783045.905059,54977,,1000,-923,412,77,1.312,5.000,9.188,0,1,0
783045.905059,54978,,1000,-915,420,78,-0.188,-2.875,-5.875,0,1,0
783045.905059,54979,,1000,-910,423,78,-0.562,-3.188,-4.812,0,1,0
783045.910432,54980,,1000,-916,419,84,2.000,1.188,-0.625,0,1,0
783045.910432,54981,,1000,-913,416,82,-0.875,1.250,3.938,0,1,0
783045.910432,54982,,1000,-914,413,80,0.500,-2.562,-3.438,0,1,0
783045.910432,54983,,1000,-918,418,80,-0.250,4.688,-4.750,0,1,0
783045.910432,54984,,1000,-916,415,81,1.500,0.312,-1.438,0,1,0
783045.910432,54985,,1000,-913,422,79,2.438,-0.500,-7.062,0,1,0
783045.910432,54986,,1000,-913,417,79,0.250,0.062,-3.000,0,1,0
783045.910432,54987,,1000,-911,414,80,-0.688,-5.438,7.500,0,1,0
783045.910432,54988,,1000,-917,416,79,0.688,1.625,-3.000,0,1,0
783045.910432,54989,,1000,-916,417,79,3.688,-3.750,-0.688,0,1,0
783045.922948,54990,,1000,-915,414,78,0.562,2.188,-3.500,0,1,0
783045.922948,54991,,1000,-915,410,80,-1.000,-0.375,-1.500,0,1,0
783045.922948,54992,,1000,-915,414,78,1.562,1.375,-1.875,0,1,0
783045.922948,54993,,1000,-913,414,82,1.000,-3.500,0.312,0,1,0
783045.922948,54994,,1000,-911,414,76,1.375,3.938,-2.375,0,1,0
783045.922948,54995,,1000,-910,416,79,-0.188,-14.250,-5.812,0,1,0
783045.922948,54996,,1000,-914,413,81,-0.125,1.375,-0.125,0,1,0
783045.922948,54997,,1000,-909,410,70,2.500,0.938,0.000,0,1,0
783045.922948,54998,,1000,-911,412,79,0.312,4.562,-1.688,0,1,0
783045.922948,54999,,1000,-913,412,74,1.000,-4.500,-2.812,0,1,0
783045.936631,55000,,1000,-917,418,81,1.125,-1.938,-1.250,0,1,0
783045.936631,55001,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.936631,55002,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.936631,55003,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.936631,55004,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.936631,55005,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.936631,55006,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.936631,55007,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.936631,55008,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.936631,55009,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.941992,55010,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.941992,55011,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.941992,55012,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.941992,55013,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.941992,55014,,1000,-913,416,79,-0.062,-1.438,-1.438,0,1,0
783045.941992,55015,,1000,-912,415,79,0.500,0.250,-1.688,0,1,0
783045.941992,55016,,1000,-912,415,79,0.500,0.250,-1.688,0,1,0
783045.941992,55017,,1000,-912,415,79,0.500,0.250,-1.688,0,1,0
783045.941992,55018,,1000,-914,415,78,0.625,-1.625,-1.375,0,1,0
783045.941992,55019,,1000,-914,416,80,-0.500,-0.812,-2.062,0,1,0
783045.950467,55020,,1000,-913,419,76,0.500,0.000,0.438,0,1,0
783045.950467,55021,,1000,-912,419,81,1.125,0.375,0.062,0,1,0
783045.950467,55022,,1000,-911,413,79,-0.688,-2.438,-1.000,0,1,0
783045.950467,55023,,1000,-910,410,78,0.250,-0.250,-3.750,0,1,0
783045.950467,55024,,1000,-914,416,76,2.188,2.625,-1.000,0,1,0
783045.950467,55025,,1000,-914,419,79,-1.125,-1.750,2.062,0,1,0
783045.950467,55026,,1000,-905,419,83,0.500,-2.312,-5.938,0,1,0
783045.950467,55027,,1000,-912,415,80,0.000,-1.312,-1.188,0,1,0
783045.950467,55028,,1000,-915,417,81,1.125,0.062,-2.375,0,1,0
783045.950467,55029,,1000,-907,418,80,2.375,-1.375,-0.250,0,1,0
783045.990505,55030,,1000,-912,414,82,0.000,2.875,1.875,0,1,0
783045.990505,55031,,1000,-910,417,78,0.812,2.438,-9.625,0,1,0
783045.990505,55032,,1000,-912,417,74,1.375,-3.812,3.375,0,1,0
783045.990505,55033,,1000,-914,418,76,-0.188,-4.750,0.688,0,1,0
783045.990505,55034,,1000,-919,416,78,0.375,2.688,-1.250,0,1,0
783045.990505,55035,,1000,-913,413,79,-0.062,-5.125,-5.688,0,1,0
783045.990505,55036,,1000,-915,413,84,0.562,-0.312,-4.062,0,1,0
783045.990505,55037,,1000,-911,416,83,0.938,8.875,7.562,0,1,0
783045.990505,55038,,1000,-918,416,83,-0.188,-2.312,-4.000,0,1,0
783045.990505,55039,,1000,-913,417,82,0.500,-0.375,-0.812,0,1,0
783045.995577,55040,,1000,-913,416,83,1.938,-0.875,-4.062,0,1,0
783045.995577,55041,,1000,-912,416,75,0.688,-4.438,-0.375,0,1,0
783045.995577,55042,,1000,-914,412,77,-0.062,-0.750,-1.125,0,1,0
783045.995577,55043,,1000,-910,417,78,1.250,3.125,1.250,0,1,0
783045.995577,55044,,1000,-914,419,76,0.125,-4.125,-0.625,0,1,0
783045.995577,55045,,1000,-911,416,82,2.250,5.375,-1.812,0,1,0
783045.995577,55046,,1000,-913,414,77,-1.875,0.562,3.438,0,1,0
783045.995577,55047,,1000,-912,416,78,0.312,-5.562,-5.375,0,1,0
783045.995577,55048,,1000,-915,413,78,0.188,2.375,0.438,0,1,0
783045.995577,55049,,1000,-908,417,78,3.125,-4.000,-4.000,0,1,0
783046.003999,55050,,1000,-911,423,80,0.000,-3.875,2.375,0,1,0
783046.003999,55051,,1000,-919,417,82,-0.750,2.375,-2.688,0,1,0
783046.003999,55052,,1000,-915,412,79,2.125,3.438,-1.812,0,1,0
783046.003999,55053,,1000,-918,420,79,0.312,-3.125,-1.812,0,1,0
783046.003999,55054,,1000,-915,415,83,0.938,3.875,-1.250,0,1,0
783046.003999,55055,,1000,-917,421,79,-1.188,-2.062,-3.312,0,1,0
783046.003999,55056,,1000,-914,414,79,2.062,-3.312,-0.938,0,1,0
783046.003999,55057,,1000,-914,418,79,0.562,-0.812,-1.125,0,1,0
783046.003999,55058,,1000,-912,414,74,0.438,-1.250,-1.750,0,1,0
783046.003999,55059,,1000,-917,417,81,-0.250,3.062,-3.625,0,1,0
783046.009290,55060,,1000,-912,421,81,1.500,1.938,-3.750,0,1,0
783046.009290,55061,,1000,-913,416,78,0.250,-1.938,-2.000,0,1,0
783046.009290,55062,,1000,-917,411,80,2.125,3.625,-1.688,0,1,0
783046.009290,55063,,1000,-911,414,77,0.125,-1.688,1.750,0,1,0
783046.009290,55064,,1000,-914,412,83,1.000,-3.938,-2.000,0,1,0
783046.009290,55065,,1000,-912,413,77,1.812,0.125,-3.500,0,1,0
783046.009290,55066,,1000,-915,412,79,0.312,-1.312,-0.812,0,1,0
783046.009290,55067,,1000,-913,410,81,0.625,0.438,-0.062,0,1,0
783046.009290,55068,,1000,-913,411,77,-1.500,1.750,5.625,0,1,0
783046.009290,55069,,1000,-913,415,78,2.375,-0.188,-3.000,0,1,0
783046.017741,55070,,1000,-915,416,81,0.062,-0.688,0.438,0,1,0
783046.017741,55071,,1000,-909,416,77,0.875,-0.938,-2.250,0,1,0
783046.017741,55072,,1000,-915,416,79,-0.062,-4.562,-0.188,0,1,0
783046.017741,55073,,1000,-909,417,79,0.812,-0.938,-2.062,0,1,0
783046.017741,55074,,1000,-914,417,81,0.438,3.562,0.250,0,1,0
783046.017741,55075,,1000,-912,418,77,1.062,-2.062,-2.125,0,1,0
783046.017741,55076,,1000,-916,419,77,-1.438,5.500,-0.812,0,1,0
783046.017741,55077,,1000,-915,417,80,0.688,-0.438,0.938,0,1,0
783046.017741,55078,,1000,-914,415,77,-0.188,-1.500,-4.750,0,1,0
783046.017741,55079,,1000,-917,418,78,1.750,-4.500,2.000,0,1,0
783046.023070,55080,,1000,-915,416,79,-0.250,-0.812,-1.438,0,1,0
783046.023070,55081,,1000,-913,415,71,-0.562,3.188,-2.812,0,1,0
783046.023070,55082,,1000,-913,414,80,1.625,-1.250,-2.250,0,1,0
783046.023070,55083,,1000,-911,408,79,-2.250,-1.500,1.062,0,1,0
783046.023070,55084,,1000,-912,417,81,1.125,-3.500,-3.125,0,1,0
783046.023070,55085,,1000,-909,415,78,-1.875,-0.438,0.688,0,1,0
783046.023070,55086,,1000,-910,416,80,1.125,-1.000,-2.375,0,1,0
783046.023070,55087,,1000,-916,415,75,0.938,-1.000,-1.500,0,1,0
783046.023070,55088,,1000,-914,412,78,0.000,2.750,-3.375,0,1,0
783046.023070,55089,,1000,-912,413,79,0.125,-0.688,1.438,0,1,0
783046.032122,55090,,1000,-914,412,78,1.812,-1.312,-5.250,0,1,0
783046.032122,55091,,1000,-911,417,78,0.188,-0.750,0.188,0,1,0
783046.032122,55092,,1000,-915,417,79,0.375,-0.688,-3.188,0,1,0
783046.032122,55093,,1000,-911,412,75,-0.625,-1.062,2.688,0,1,0
783046.032122,55094,,1000,-914,417,78,1.750,1.125,-6.438,0,1,0
783046.032122,55095,,1000,-915,415,80,0.188,-1.000,-1.250,0,1,0
783046.032122,55096,,1000,-914,419,82,1.750,3.688,-2.750,0,1,0
783046.032122,55097,,1000,-916,409,83,1.312,-0.438,-2.188,0,1,0
783046.032122,55098,,1000,-911,418,77,-4.812,-7.875,7.125,0,1,0
783046.032122,55099,,1000,-912,410,76,0.562,1.500,-1.500,0,1,0
783046.037458,55100,,1000,-914,416,75,2.188,-3.438,-4.375,0,1,0
783046.037458,55101,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.037458,55102,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.037458,55103,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.037458,55104,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.037458,55105,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.037458,55106,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.037458,55107,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.037458,55108,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.037458,55109,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.072649,55110,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.072649,55111,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.072649,55112,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.072649,55113,,1000,-913,417,79,0.250,-0.688,-0.938,0,1,0
783046.072649,55114,,1000,-913,417,79,0.312,-1.062,-2.688,0,1,0
783046.072649,55115,,1000,-913,417,79,0.312,-1.062,-2.688,0,1,0
783046.072649,55116,,1000,-913,417,79,0.312,-1.062,-2.688,0,1,0
783046.072649,55117,,1000,-915,418,78,0.125,-0.312,-1.500,0,1,0
783046.072649,55118,,1000,-915,418,78,0.125,-0.312,-1.500,0,1,0
783046.072649,55119,,1000,-911,411,82,1.125,1.438,-3.250,0,1,0
783046.077964,55120,,1000,-915,410,77,-0.375,-1.500,-0.188,0,1,0
783046.077964,55121,,1000,-914,410,77,1.062,0.000,-1.188,0,1,0
783046.077964,55122,,1000,-915,415,78,-0.688,-1.188,2.000,0,1,0
783046.077964,55123,,1000,-908,412,79,1.312,-1.750,-7.125,0,1,0
783046.077964,55124,,1000,-915,419,79,0.562,-1.625,0.125,0,1,0
783046.077964,55125,,1000,-919,417,76,-0.438,-1.562,0.312,0,1,0
783046.077964,55126,,1000,-913,411,77,1.125,1.312,0.000,0,1,0
783046.077964,55127,,1000,-914,416,77,1.312,1.812,-6.938,0,1,0
783046.077964,55128,,1000,-914,416,77,0.188,-2.250,-0.188,0,1,0
783046.077964,55129,,1000,-913,413,78,1.125,2.125,-2.188,0,1,0
783046.086540,55130,,1000,-914,416,80,-1.062,-5.250,-0.438,0,1,0
783046.086540,55131,,1000,-909,423,80,3.125,-2.750,-2.188,0,1,0
783046.086540,55132,,1000,-914,416,81,-1.000,3.125,-4.750,0,1,0
783046.086540,55133,,1000,-910,416,79,-1.625,0.250,4.250,0,1,0
783046.086540,55134,,1000,-913,423,80,3.312,-3.250,-1.438,0,1,0
783046.086540,55135,,1000,-911,413,79,-0.438,1.000,-2.062,0,1,0
783046.086540,55136,,1000,-915,415,78,1.688,-2.812,-0.500,0,1,0
783046.086540,55137,,1000,-912,414,82,-1.812,-4.438,-1.562,0,1,0
783046.086540,55138,,1000,-914,416,81,2.500,2.562,-1.188,0,1,0
783046.086540,55139,,1000,-915,413,82,0.000,-1.938,-1.438,0,1,0
783046.091775,55140,,1000,-916,416,82,2.250,1.438,-2.250,0,1,0
783046.091775,55141,,1000,-915,407,77,-0.688,4.062,-1.938,0,1,0
783046.091775,55142,,1000,-909,416,83,-0.250,-2.438,2.375,0,1,0
783046.091775,55143,,1000,-914,413,82,1.812,-5.188,-6.125,0,1,0
783046.091775,55144,,1000,-912,415,80,-0.312,1.812,1.688,0,1,0
783046.091775,55145,,1000,-916,416,82,1.562,-5.312,-5.188,0,1,0
783046.091775,55146,,1000,-911,420,79,1.188,1.250,-3.000,0,1,0
783046.091775,55147,,1000,-915,409,79,0.625,-0.312,-1.438,0,1,0
783046.091775,55148,,1000,-916,411,81,-0.250,3.438,1.438,0,1,0
783046.091775,55149,,1000,-910,415,78,0.062,-0.875,-3.688,0,1,0
783046.100275,55150,,1000,-914,412,79,1.312,-3.875,0.000,0,1,0
783046.100275,55151,,1000,-912,415,78,-1.062,-3.250,2.375,0,1,0
783046.100275,55152,,1000,-914,415,80,0.062,0.312,-2.625,0,1,0
783046.100275,55153,,1000,-914,416,79,1.688,-1.688,-2.062,0,1,0
783046.100275,55154,,1000,-914,418,77,0.125,2.062,-3.938,0,1,0
783046.100275,55155,,1000,-910,416,79,0.500,1.688,-1.250,0,1,0
783046.100275,55156,,1000,-914,413,77,0.625,-1.812,-1.875,0,1,0
783046.100275,55157,,1000,-913,416,78,1.375,1.750,2.125,0,1,0
783046.100275,55158,,1000,-911,417,80,0.125,0.375,-1.875,0,1,0
783046.100275,55159,,1000,-910,415,79,0.562,-6.812,-2.625,0,1,0
783046.105522,55160,,1000,-919,412,78,1.062,1.375,-2.500,0,1,0
783046.105522,55161,,1000,-912,417,77,0.250,-1.062,-1.125,0,1,0
783046.105522,55162,,1000,-914,414,81,0.250,-0.938,-3.688,0,1,0
783046.105522,55163,,1000,-909,418,75,0.875,5.000,2.250,0,1,0
783046.105522,55164,,1000,-914,416,81,0.250,-1.250,-1.312,0,1,0
783046.105522,55165,,1000,-911,418,82,-1.125,-5.438,-4.438,0,1,0
783046.105522,55166,,1000,-914,415,80,0.812,-1.562,0.062,0,1,0
783046.105522,55167,,1000,-913,412,80,0.750,0.812,-2.062,0,1,0
783046.105522,55168,,1000,-914,414,80,-0.625,-3.875,-1.000,0,1,0
783046.105522,55169,,1000,-919,416,75,0.312,0.688,-2.312,0,1,0
783046.113972,55170,,1000,-913,418,80,1.438,1.938,-1.438,0,1,0
783046.113972,55171,,1000,-915,416,81,0.250,-2.250,-0.812,0,1,0
783046.113972,55172,,1000,-914,415,78,0.188,2.500,-1.500,0,1,0
783046.113972,55173,,1000,-915,413,81,0.000,-1.750,0.625,0,1,0
783046.113972,55174,,1000,-914,415,82,-0.188,-1.375,-1.812,0,1,0
783046.113972,55175,,1000,-914,412,82,0.375,-4.250,-1.688,0,1,0
783046.113972,55176,,1000,-913,421,80,-0.188,-0.500,-2.000,0,1,0
783046.113972,55177,,1000,-914,414,78,-0.250,-1.688,-0.688,0,1,0
783046.113972,55178,,1000,-913,413,77,1.812,2.250,1.750,0,1,0
783046.113972,55179,,1000,-911,419,78,1.125,-0.250,-2.312,0,1,0
783046.125660,55180,,1000,-910,420,76,0.875,-0.500,-2.875,0,1,0
783046.125660,55181,,1000,-911,416,82,-1.375,0.938,-1.312,0,1,0
783046.125660,55182,,1000,-910,413,84,2.562,-0.562,-0.750,0,1,0
783046.125660,55183,,1000,-915,416,81,1.000,-3.000,-0.312,0,1,0
783046.125660,55184,,1000,-911,414,83,-0.750,-0.375,-4.375,0,1,0
783046.125660,55185,,1000,-916,416,77,0.000,-0.438,-0.188,0,1,0
783046.125660,55186,,1000,-912,409,76,3.312,2.438,-2.562,0,1,0
783046.125660,55187,,1000,-913,415,77,-0.500,0.875,-1.375,0,1,0
783046.125660,55188,,1000,-910,417,79,0.438,-2.438,-3.000,0,1,0
783046.125660,55189,,1000,-918,411,80,-1.750,-1.188,6.062,0,1,0
783046.131731,55190,,1000,-912,422,78,2.500,-2.438,-4.500,0,1,0
783046.131731,55191,,1000,-917,418,79,-0.188,0.188,-0.625,0,1,0
783046.131731,55192,,1000,-917,419,81,-1.688,-0.625,-1.625,0,1,0
783046.131731,55193,,1000,-911,416,76,1.312,-1.438,-0.938,0,1,0
783046.131731,55194,,1000,-910,413,76,-0.625,0.812,-1.750,0,1,0
783046.131731,55195,,1000,-912,416,77,3.250,4.062,-2.688,0,1,0
783046.131731,55196,,1000,-916,413,76,0.938,-0.250,-3.562,0,1,0
783046.131731,55197,,1000,-913,414,85,-0.625,-1.688,2.625,0,1,0
783046.131731,55198,,1000,-913,415,80,0.812,-4.562,-0.500,0,1,0
783046.131731,55199,,1000,-915,415,81,1.000,0.438,-3.375,0,1,0
783046.140777,55200,,1000,-914,416,78,-1.750,1.438,-1.375,0,1,0
783046.140777,55201,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.140777,55202,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.140777,55203,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.140777,55204,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.140777,55205,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.140777,55206,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.140777,55207,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.140777,55208,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.140777,55209,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.146094,55210,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.146094,55211,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.146094,55212,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.146094,55213,,1000,-914,415,79,0.625,-0.812,-1.500,0,1,0
783046.146094,55214,,1000,-915,414,80,-0.125,-0.625,-1.375,0,1,0
783046.146094,55215,,1000,-915,414,80,-0.125,-0.625,-1.375,0,1,0
783046.146094,55216,,1000,-915,414,80,-0.125,-0.625,-1.375,0,1,0
783046.146094,55217,,1000,-914,415,78,0.750,-0.312,-0.812,0,1,0
783046.146094,55218,,1000,-914,415,78,0.750,-0.312,-0.812,0,1,0
783046.146094,55219,,1000,-915,418,79,1.312,-1.188,-1.312,0,1,0
783046.155368,55220,,1000,-913,415,81,0.938,-0.375,-0.500,0,1,0
783046.155368,55221,,1000,-909,410,77,-1.062,0.500,-4.562,0,1,0
783046.155368,55222,,1000,-914,416,81,-0.250,-1.500,-0.812,0,1,0
783046.155368,55223,,1000,-911,413,78,0.812,0.625,-2.938,0,1,0
783046.155368,55224,,1000,-916,414,83,1.750,-1.312,-0.812,0,1,0
783046.155368,55225,,1000,-918,413,78,1.812,-3.688,1.125,0,1,0
783046.155368,55226,,1000,-913,415,81,-0.188,2.312,-6.500,0,1,0
783046.155368,55227,,1000,-912,413,79,0.000,-2.250,-0.188,0,1,0
783046.155368,55228,,1000,-912,423,83,2.312,10.000,0.625,0,1,0
783046.155368,55229,,1000,-913,415,80,-0.500,-2.812,-0.938,0,1,0
783046.160644,55230,,1000,-915,417,78,0.125,-4.688,-4.062,0,1,0
783046.160644,55231,,1000,-912,415,78,0.562,2.625,-0.438,0,1,0
783046.160644,55232,,1000,-913,416,78,1.688,-4.875,-3.188,0,1,0
783046.160644,55233,,1000,-910,418,79,2.000,0.375,1.625,0,1,0
783046.160644,55234,,1000,-913,412,78,0.938,-0.062,-3.125,0,1,0
783046.160644,55235,,1000,-915,415,77,-0.562,-0.375,1.188,0,1,0
783046.160644,55236,,1000,-913,419,79,-0.500,3.938,-4.062,0,1,0
783046.160644,55237,,1000,-910,413,82,2.688,-0.688,-0.188,0,1,0
783046.160644,55238,,1000,-912,420,78,0.750,-4.875,1.500,0,1,0
783046.160644,55239,,1000,-912,418,80,1.062,3.375,-2.312,0,1,0
783046.183409,55240,,1000,-917,415,75,-1.000,-6.125,-1.125,0,1,0
783046.183409,55241,,1000,-913,414,78,0.312,-1.750,-5.625,0,1,0
783046.183409,55242,,1000,-914,420,80,1.625,0.000,-1.062,0,1,0
783046.183409,55243,,1000,-913,421,76,0.688,6.875,0.625,0,1,0
783046.183409,55244,,1000,-912,421,81,-2.688,-1.250,2.375,0,1,0
783046.183409,55245,,1000,-915,415,79,0.625,-0.562,-4.000,0,1,0
783046.183409,55246,,1000,-912,416,82,3.750,-4.812,-6.000,0,1,0
783046.183409,55247,,1000,-918,416,84,0.062,-0.625,-1.188,0,1,0
783046.183409,55248,,1000,-913,409,76,-0.688,-4.125,3.625,0,1,0
783046.183409,55249,,1000,-913,415,82,1.062,3.938,-0.688,0,1,0
783046.188803,55250,,1000,-916,417,83,1.438,3.688,-4.625,0,1,0
783046.188803,55251,,1000,-916,417,77,-0.188,-3.938,-0.188,0,1,0
783046.188803,55252,,1000,-911,418,83,1.125,1.812,-0.562,0,1,0
783046.188803,55253,,1000,-920,417,82,-0.500,-3.312,-0.562,0,1,0
783046.188803,55254,,1000,-913,415,79,-0.125,-7.375,-1.312,0,1,0
783046.188803,55255,,1000,-912,418,82,1.438,1.500,-2.125,0,1,0
783046.188803,55256,,1000,-913,415,81,-0.688,4.062,-1.938,0,1,0
783046.188803,55257,,1000,-915,415,80,1.312,-3.000,-1.375,0,1,0
783046.188803,55258,,1000,-918,415,82,0.875,4.500,-1.438,0,1,0
783046.188803,55259,,1000,-912,413,82,1.000,-5.875,-0.562,0,1,0
783046.248152,55260,,1000,-912,419,81,0.375,0.688,-0.812,0,1,0
783046.248152,55261,,1000,-914,421,82,1.250,2.062,-1.625,0,1,0
783046.248152,55262,,1000,-909,414,80,-0.938,-11.000,-1.438,0,1,0
783046.248152,55263,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.248152,55264,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.248152,55265,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.248152,55266,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.248152,55267,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.248152,55268,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.248152,55269,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.253425,55270,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.253425,55271,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.253425,55272,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.253425,55273,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.253425,55274,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.253425,55275,,1000,-914,417,86,2.250,3.750,0.438,0,1,0
783046.253425,55276,,1000,-914,417,78,0.562,-0.188,-2.125,0,1,0
783046.253425,55277,,1000,-914,417,78,0.562,-0.188,-2.125,0,1,0
783046.253425,55278,,1000,-914,417,78,0.562,-0.188,-2.125,0,1,0
783046.253425,55279,,1000,-914,417,78,0.562,-0.188,-2.125,0,1,0
783046.261890,55280,,1000,-914,417,78,0.562,-0.188,-2.125,0,1,0
783046.261890,55281,,1000,-912,415,79,1.125,0.188,-0.875,0,1,0
783046.261890,55282,,1000,-912,415,79,1.125,0.188,-0.875,0,1,0
783046.261890,55283,,1000,-912,415,79,1.125,0.188,-0.875,0,1,0
783046.261890,55284,,1000,-912,415,79,1.125,0.188,-0.875,0,1,0
783046.261890,55285,,1000,-912,413,79,0.688,-0.812,-2.125,0,1,0
783046.261890,55286,,1000,-912,413,79,0.688,-0.812,-2.125,0,1,0
783046.261890,55287,,1000,-912,413,79,0.688,-0.812,-2.125,0,1,0
783046.261890,55288,,1000,-911,409,77,0.500,-0.438,-1.250,0,1,0
783046.261890,55289,,1000,-909,413,81,0.625,-0.250,-1.125,0,1,0
